artid,journal,volume,issue,year,month,pages,cited3,cited2012,aut_num,ack_num,com_num,aut_cluster,ack_cluster,com_cluster,bip_cluster,aut_jaccard,ack_jaccard,com_jaccard,aut_density,ack_density,com_density,bip_density,aut_avgdegree,ack_avgdegree,com_avgdegree,bip_avgdegree,aut_flowhier,ack_flowhier,com_flowhier,aut_numcomp,ack_numcomp,com_numcomp,bip_numcomp
116,annurevisoci,30,1,2004,6,103-124,4,30,3,0,3,0.0,99,0.0,0.0,0.11975308642,99,0.11975308642,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,99,0.0,2,0,2,3

117,annurevisoci,30,1,2004,6,125-145,19,136,1,8,8,99,0.0,0.0,0.0,99,0.102051502972,0.0895060238333,0.0,0.119047619048,0.107142857143,0.125,0.0,0.625,0.75,0.125,99,0.6,0.666666666667,1,5,5,7

118,annurevisoci,30,1,2004,6,147-171,2,12,1,3,4,99,0.0,0.0,0.0,99,0.054502688172,0.0785333953681,0.0,0.0,0.166666666667,0.666666666667,0.0,0.0,0.5,0.5,99,99,0.0,1,3,3,3

119,annurevisoci,30,1,2004,6,173-197,9,56,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

120,annurevisoci,30,1,2004,6,199-220,11,89,2,3,5,99,0.0,0.466666666667,0.1,0.128205128205,0.06382492429,0.0929646216511,0.5,0.0,0.3,0.833333333333,0.5,0.0,1.2,1.0,1.0,99,0.5,1,3,2,2

121,annurevisoci,30,1,2004,6,221-242,16,106,2,0,2,99,99,99,0.0,0.2,99,0.2,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,99,0.0,1,0,1,2

122,annurevisoci,30,1,2004,6,243-270,32,187,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

123,annurevisoci,30,1,2004,6,271-286,9,37,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

124,annurevisoci,30,1,2004,6,287-310,8,40,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

125,annurevisoci,30,1,2004,6,311-334,22,85,2,15,17,99,0.0,0.28431372549,0.0,0.714285714286,0.0925157291158,0.0945090825165,0.5,0.0285714285714,0.0551470588235,0.266666666667,0.5,0.4,0.882352941176,0.470588235294,1.0,1.0,0.8,1,9,9,11

126,annurevisoci,30,1,2004,6,335-357,5,26,1,9,10,99,0.0,0.0,0.0,99,0.0505748528527,0.0470930355181,0.0,0.0277777777778,0.0444444444444,0.222222222222,0.0,0.222222222222,0.4,0.2,99,1.0,1.0,1,7,6,8

127,annurevisoci,30,1,2004,6,359-393,19,124,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

128,annurevisoci,30,1,2004,6,395-408,2,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

129,annurevisoci,30,1,2004,6,409-425,6,63,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

130,annurevisoci,30,1,2004,6,427-451,4,37,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

131,annurevisoci,30,1,2004,6,453-477,3,16,2,0,2,99,99,99,0.0,0.133333333333,99,0.133333333333,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,99,1.0,1,0,1,2

132,annurevisoci,30,1,2004,6,479-506,11,58,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

133,annurevisoci,30,1,2004,6,507-544,34,150,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

134,annurevisoci,30,1,2004,6,545-569,3,32,2,5,7,99,0.466666666667,0.309523809524,0.428571428571,0.139534883721,0.204790259636,0.182407518214,0.5,0.45,0.47619047619,1.0,0.5,1.8,2.85714285714,1.42857142857,1.0,0.111111111111,0.1,1,2,1,4

135,annurevisoci,29,1,2003,6,1-21,4,51,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

136,annurevisoci,29,1,2003,6,23-39,4,33,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

137,annurevisoci,29,1,2003,6,65-88,6,68,2,2,4,99,99,0.0,0.0,0.105263157895,0.133333333333,0.175098804704,0.0,0.0,0.333333333333,1.0,0.0,0.0,1.0,1.0,99,99,0.0,2,2,2,2

138,annurevisoci,29,1,2003,6,283-306,1,4,1,5,6,99,0.0,0.0,0.0,99,0.0836097293323,0.0628105266256,0.0,0.1,0.0666666666667,0.0,0.0,0.4,0.333333333333,0.0,99,0.0,0.0,1,4,5,6

139,annurevisoci,29,1,2003,6,115-133,6,57,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

140,annurevisoci,29,1,2003,6,257-281,6,89,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

141,annurevisoci,29,1,2003,6,335-361,1,20,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

142,annurevisoci,29,1,2003,6,443-464,5,43,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

143,annurevisoci,29,1,2003,6,391-415,5,47,3,6,9,0.0,0.0,0.0,0.0,0.185115303983,0.0945822582694,0.0899756374264,0.166666666667,0.0666666666667,0.0694444444444,0.111111111111,0.333333333333,0.333333333333,0.555555555556,0.222222222222,1.0,1.0,0.6,2,4,5,8

144,annurevisoci,29,1,2003,6,135-165,2,13,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

145,annurevisoci,29,1,2003,6,307-333,1,27,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

146,annurevisoci,29,1,2003,6,363-390,7,35,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

147,annurevisoci,29,1,2003,6,515-539,4,56,1,2,3,99,99,0.0,0.0,99,0.125,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

148,annurevisoci,29,1,2003,6,167-207,20,190,1,4,5,99,0.0,0.6,0.0,99,0.0480620629124,0.0549810285971,0.0,0.0833333333333,0.2,0.75,0.0,0.25,0.8,0.6,99,1.0,0.5,1,3,3,3

149,annurevisoci,29,1,2003,6,417-442,11,156,2,2,4,99,99,0.0,0.0,0.181818181818,0.0645161290323,0.0774926686217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,2,4,4

150,annurevisoci,29,1,2003,6,487-513,10,107,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

151,annurevisoci,29,1,2003,6,541-562,8,87,1,7,8,99,0.0,0.0,0.0,99,0.0409592806815,0.0390530252825,0.0,0.0952380952381,0.125,0.428571428571,0.0,0.571428571429,0.875,0.375,99,0.0,0.428571428571,1,5,4,6

152,annurevisoci,29,1,2003,6,209-232,6,31,1,2,3,99,99,1.0,0.666666666667,99,0.263157894737,0.220876264736,0.0,3.0,3.33333333333,7.0,0.0,3.0,6.66666666667,4.66666666667,99,0.0,0.0,1,1,1,1

153,annurevisoci,29,1,2003,6,233-256,5,29,3,0,3,0.0,99,0.0,0.0,0.058568677792,99,0.058568677792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

154,annurevisoci,29,1,2003,6,563-588,4,31,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

155,annurevisoci,29,1,2003,6,465-486,1,4,4,0,4,0.0,99,0.0,0.0,0.75,99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,4,0,4,4

156,annurevisoci,29,1,2003,6,41-64,1,15,2,2,4,99,99,0.0,0.0,1.0,0.0540540540541,0.215799132466,0.0,0.0,0.0833333333333,0.25,0.0,0.0,0.25,0.25,99,99,1.0,2,2,3,3

157,annurevisoci,29,1,2003,6,89-113,8,64,2,1,3,99,99,0.0,0.0,0.333333333333,99,0.186111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

158,annurevisoci,29,1,2003,6,589-609,6,38,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

159,annurevisoci,28,1,2002,6,1-19,11,53,2,2,4,99,99,0.0,0.0,0.0769230769231,0.1,0.065934990935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,2,4,4

160,annurevisoci,28,1,2002,6,21-38,12,86,1,2,3,99,99,0.0,0.0,99,0.0526315789474,0.0175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

161,annurevisoci,28,1,2002,6,39-61,4,17,1,7,8,99,0.0,0.0,0.0,99,0.0632882439598,0.0540622933968,0.0,0.047619047619,0.0357142857143,0.0,0.0,0.285714285714,0.25,0.0,99,1.0,1.0,1,5,6,8

162,annurevisoci,28,1,2002,6,63-90,4,25,2,3,5,99,0.0,0.0,0.0,0.176470588235,0.041953640102,0.0576869373777,0.0,0.166666666667,0.1,0.166666666667,0.0,0.333333333333,0.4,0.2,99,1.0,1.0,2,2,3,4

163,annurevisoci,28,1,2002,6,91-116,6,56,1,6,7,99,0.0,0.333333333333,0.428571428571,99,0.065044987077,0.0622447773046,0.0,0.0666666666667,0.190476190476,1.0,0.0,0.333333333333,1.14285714286,0.857142857143,99,0.0,0.0,1,5,4,4

164,annurevisoci,28,1,2002,6,117-141,14,45,2,5,7,99,0.0,0.0,0.0,0.15625,0.0703732729484,0.0708748768815,0.0,0.0,0.166666666667,0.7,0.0,0.0,1.0,1.0,99,99,0.0,2,5,6,6

165,annurevisoci,28,1,2002,6,143-166,22,197,2,3,5,99,0.0,0.766666666667,0.3,0.222222222222,0.0924633936262,0.101914443782,2.5,0.166666666667,0.7,1.33333333333,2.5,0.333333333333,2.8,1.6,0.0,1.0,0.357142857143,1,2,1,1

166,annurevisoci,28,1,2002,6,167-195,36,353,2,8,10,99,0.0,0.25,0.108333333333,0.222222222222,0.0720887257694,0.0828356634081,0.0,0.0714285714286,0.133333333333,0.5,0.0,0.5,1.2,0.8,99,1.0,0.666666666667,2,4,3,5

167,annurevisoci,28,1,2002,6,197-220,3,10,1,3,4,99,0.0,0.0,0.0,99,0.127928754348,0.11026067347,0.0,0.333333333333,0.333333333333,0.666666666667,0.0,0.666666666667,1.0,0.5,99,1.0,0.5,1,2,2,3

168,annurevisoci,28,1,2002,6,221-241,3,50,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

169,annurevisoci,28,1,2002,6,243-269,1,71,4,4,8,0.0,0.583333333333,0.675,0.520833333333,0.311665192393,0.13353798764,0.224872092227,0.333333333333,0.416666666667,0.660714285714,1.75,1.0,1.25,4.625,3.5,0.0,1.0,0.0,3,1,3,3

170,annurevisoci,28,1,2002,6,271-295,2,40,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

171,annurevisoci,28,1,2002,6,297-326,13,143,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

172,annurevisoci,28,1,2002,6,327-357,5,55,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

173,annurevisoci,28,1,2002,6,359-386,0,21,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

174,annurevisoci,28,1,2002,6,387-415,2,23,1,1,2,99,99,99,0.0,99,99,0.222222222222,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,99,99,1.0,1,1,1,1

175,annurevisoci,28,1,2002,6,417-442,3,32,1,5,6,99,0.0,0.277777777778,0.5,99,0.120704336288,0.131920079254,0.0,0.1,0.4,2.0,0.0,0.4,2.0,1.66666666667,99,1.0,0.0833333333333,1,3,2,3

176,annurevisoci,28,1,2002,6,443-478,68,759,3,0,3,0.0,99,0.0,0.0,0.0916666666667,99,0.0916666666667,0.166666666667,0.0,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,0.0,1.0,99,1.0,2,0,2,3

177,annurevisoci,28,1,2002,6,479-507,2,29,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

178,annurevisoci,28,1,2002,6,509-542,14,91,1,1,2,99,99,99,0.0,99,99,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

179,annurevisoci,27,1,2001,6,1-22,6,57,1,5,6,99,0.0,0.0,0.0,99,0.0756929225082,0.0823138001906,0.0,0.3,0.233333333333,0.2,0.0,1.2,1.16666666667,0.166666666667,99,0.166666666667,0.285714285714,1,3,3,5

180,annurevisoci,27,1,2001,6,23-45,11,99,2,2,4,99,99,0.0,0.0,0.172413793103,0.153846153846,0.111668324492,0.5,0.0,0.0833333333333,0.0,0.5,0.0,0.25,0.0,1.0,99,1.0,1,2,3,4

181,annurevisoci,27,1,2001,6,47-76,1,15,1,2,3,99,99,0.0,0.0,99,0.0285714285714,0.0879551820728,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,1.0,1,2,2,2

182,annurevisoci,27,1,2001,6,77-102,5,82,2,4,6,99,0.0,0.0,0.0,0.148148148148,0.0690971966311,0.07353947949,0.0,0.0,0.133333333333,0.5,0.0,0.0,0.666666666667,0.666666666667,99,99,0.5,2,4,3,3

183,annurevisoci,27,1,2001,6,103-124,4,44,2,2,4,99,99,0.0,0.0,0.4,0.0843373493976,0.122604909331,0.0,1.0,0.166666666667,0.0,0.0,1.0,0.5,0.0,99,1.0,1.0,2,1,3,4

184,annurevisoci,27,1,2001,6,125-152,2,15,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

185,annurevisoci,27,1,2001,6,153-185,4,37,3,2,5,0.0,99,0.0,0.0,0.12542997543,0.0431654676259,0.0799634146451,0.0,0.0,0.1,0.333333333333,0.0,0.0,0.4,0.4,99,99,0.0,3,2,4,4

186,annurevisoci,27,1,2001,6,187-212,2,17,2,1,3,99,99,0.0,0.0,1.0,99,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,1,3,3

187,annurevisoci,27,1,2001,6,213-234,5,30,3,3,6,0.0,0.0,0.638888888889,0.277777777778,0.348717948718,0.141133376427,0.18242739117,0.833333333333,0.0,0.466666666667,1.0,1.66666666667,0.0,2.33333333333,1.5,0.2,99,0.142857142857,1,3,2,2

188,annurevisoci,27,1,2001,6,235-260,24,172,1,13,14,99,0.0,0.0547619047619,0.166666666667,99,0.0632364588924,0.0607393352276,0.0,0.0833333333333,0.115384615385,0.615384615385,0.0,1.0,1.5,0.571428571429,99,0.307692307692,0.333333333333,1,8,5,9

189,annurevisoci,27,1,2001,6,261-281,9,72,2,14,16,99,0.285714285714,0.214583333333,0.0,0.340909090909,0.0694378441228,0.0702593874941,0.5,0.104395604396,0.108333333333,0.214285714286,0.5,1.35714285714,1.625,0.375,1.0,0.473684210526,0.615384615385,1,7,7,10

190,annurevisoci,27,1,2001,6,283-305,8,206,2,3,5,99,0.0,0.0,0.0,0.185185185185,0.125427350427,0.111547599412,0.0,0.333333333333,0.2,0.333333333333,0.0,0.666666666667,0.8,0.4,99,1.0,1.0,2,1,1,3

191,annurevisoci,27,1,2001,6,307-336,28,290,4,1,5,0.0,99,0.0,0.0,0.222870979532,99,0.197860116857,0.0833333333333,0.0,0.05,0.0,0.25,0.0,0.2,0.0,1.0,99,1.0,3,1,4,5

192,annurevisoci,27,1,2001,6,337-362,2,15,3,3,6,0.0,0.0,0.277777777778,0.0,0.333953680728,0.310689310689,0.273177494175,0.333333333333,0.166666666667,0.166666666667,0.222222222222,0.666666666667,0.333333333333,0.833333333333,0.333333333333,1.0,1.0,1.0,1,2,2,4

193,annurevisoci,27,1,2001,6,363-385,42,755,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

194,annurevisoci,27,1,2001,6,387-413,2,21,3,0,3,0.0,99,0.0,0.0,0.380952380952,99,0.380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

195,annurevisoci,27,1,2001,6,415-444,37,1124,3,2,5,0.0,99,0.6,0.4,0.209821428571,0.0508474576271,0.105960027923,1.0,0.0,0.5,0.666666666667,2.0,0.0,2.0,0.8,0.0,99,0.0,2,2,3,3

196,annurevisoci,27,1,2001,6,445-477,1,5,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

197,annurevisoci,27,1,2001,6,479-504,5,31,3,0,3,0.0,99,0.0,0.0,0.269841269841,99,0.269841269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,3,0,3,3

198,annurevisoci,26,1,2000,6,1-20,18,213,1,5,6,99,0.0,0.638888888889,0.666666666667,99,0.0507700561373,0.0722443843196,0.0,0.25,0.833333333333,4.0,0.0,1.0,4.16666666667,3.33333333333,99,0.2,0.08,1,2,2,2

199,annurevisoci,26,1,2000,6,21-42,6,78,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

200,annurevisoci,26,1,2000,6,43-61,7,29,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

201,annurevisoci,26,1,2000,6,63-81,5,47,2,3,5,99,0.0,0.0,0.4,0.0434782608696,0.100851016799,0.0963001127099,0.0,0.166666666667,0.45,1.33333333333,0.0,0.333333333333,1.8,1.6,99,1.0,0.111111111111,2,2,2,3

202,annurevisoci,26,1,2000,6,83-106,0,38,2,1,3,99,99,1.0,0.0,0.15,99,0.098101769032,1.0,0.0,0.666666666667,1.0,1.0,0.0,1.33333333333,0.666666666667,0.0,99,0.5,1,1,1,1

203,annurevisoci,26,1,2000,6,107-133,2,30,1,1,2,99,99,99,0.0,99,99,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

204,annurevisoci,26,1,2000,6,135-168,1,58,1,1,2,99,99,99,0.0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,1,2,2

205,annurevisoci,26,1,2000,6,169-185,4,48,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

206,annurevisoci,26,1,2000,6,187-213,2,12,1,2,3,99,99,0.0,0.0,99,0.0625,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

207,annurevisoci,26,1,2000,6,215-240,9,291,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

208,annurevisoci,26,1,2000,6,241-269,8,51,4,0,4,0.0,99,0.0,0.0,0.118032488742,99,0.118032488742,0.0833333333333,0.0,0.0833333333333,0.0,0.25,0.0,0.25,0.0,1.0,99,1.0,3,0,3,4

209,annurevisoci,26,1,2000,6,271-296,8,130,2,3,5,99,0.0,0.866666666667,0.5,0.0322580645161,0.0667533030106,0.0768638932058,0.5,0.166666666667,0.45,1.16666666667,0.5,0.333333333333,1.8,1.4,1.0,1.0,0.222222222222,1,2,1,1

210,annurevisoci,26,1,2000,6,297-322,3,14,1,1,2,99,99,99,0.0,99,99,0.0909090909091,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,99,99,1.0,1,1,1,1

211,annurevisoci,26,1,2000,6,323-339,3,16,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

212,annurevisoci,26,1,2000,6,341-365,9,186,1,1,2,99,99,99,0.0,99,99,0.0350877192982,0.0,0.0,1.5,3.0,0.0,0.0,1.5,1.5,99,99,0.0,1,1,1,1

213,annurevisoci,26,1,2000,6,367-393,8,114,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

214,annurevisoci,26,1,2000,6,395-418,4,45,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

215,annurevisoci,26,1,2000,6,419-439,1,58,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

216,annurevisoci,26,1,2000,6,441-462,19,202,2,2,4,99,99,0.0,0.0,0.047619047619,0.0714285714286,0.0553733189182,0.0,0.0,0.166666666667,0.5,0.0,0.0,0.5,0.5,99,99,0.0,2,2,3,3

217,annurevisoci,26,1,2000,6,463-496,8,219,1,6,7,99,0.0,0.0,0.0,99,0.0520618169319,0.0400299403103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,6,7,7

218,annurevisoci,26,1,2000,6,497-524,5,58,1,2,3,99,99,0.0,0.0,99,0.0833333333333,0.0660800552105,0.0,0.0,0.333333333333,1.0,0.0,0.0,0.666666666667,0.666666666667,99,99,0.0,1,2,2,2

219,annurevisoci,26,1,2000,6,525-546,8,71,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

220,annurevisoci,26,1,2000,6,547-562,2,19,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

221,annurevisoci,26,1,2000,6,563-584,3,46,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

222,annurevisoci,26,1,2000,6,585-609,0,3,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

223,annurevisoci,26,1,2000,6,611-639,36,734,2,0,2,99,99,99,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,2,0,2,2

224,annurevisoci,26,1,2000,6,641-666,1,14,1,2,3,99,99,0.0,0.0,99,0.0357142857143,0.0119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,2,3,3

225,annurevisoci,26,1,2000,6,667-692,16,235,1,4,5,99,0.0,0.0,0.0,99,0.0274778349409,0.0365948090726,0.0,0.0,0.2,1.0,0.0,0.0,0.8,0.8,99,99,1.0,1,4,3,3

226,annurevisoci,26,1,2000,6,693-695,0,2,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

227,annurevisoci,26,1,2000,6,697-698,0,5,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

228,annurevisoci,26,1,2000,6,699-701,0,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

229,annurevisoci,26,1,2000,6,703-706,1,9,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

230,annurevisoci,26,1,2000,6,707-709,3,30,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

231,annurevisoci,26,1,2000,6,711-714,0,11,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

232,annurevisoci,26,1,2000,6,715-720,2,21,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

233,annurevisoci,26,1,2000,6,721-723,1,6,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

234,amersocirevi,74,5,2009,10,777-799,28,29,3,1,4,1.0,99,0.75,0.0,0.0815544788445,99,0.0895326506776,0.5,0.0,0.25,0.0,1.0,0.0,0.75,0.0,1.0,99,1.0,1,1,2,4

235,amersocirevi,74,5,2009,10,756-776,12,12,1,5,6,99,0.0,0.0,0.0,99,0.101529304029,0.105592185592,0.0,0.1,0.0666666666667,0.0,0.0,0.4,0.333333333333,0.0,99,1.0,1.0,1,3,4,6

236,amersocirevi,74,5,2009,10,800-820,15,15,2,6,8,99,0.0,0.508333333333,0.4375,0.289473684211,0.149492367903,0.14202037078,2.5,0.1,0.410714285714,1.25,2.5,0.5,2.875,1.875,0.0,0.333333333333,0.0869565217391,1,4,2,3

237,amersocirevi,74,5,2009,10,709-730,16,16,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

238,amersocirevi,74,5,2009,10,683-708,7,8,1,5,6,99,0.0,0.388888888889,0.166666666667,99,0.0901502624461,0.109562934427,0.0,0.2,0.3,1.0,0.0,0.8,1.5,0.833333333333,99,0.25,0.111111111111,1,3,3,4

239,amersocirevi,74,5,2009,10,731-755,7,7,1,0,1,99,99,99,0.0,99,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,99,99,1,0,1,1

240,amersocirevi,74,5,2009,10,842-864,4,4,2,5,7,99,0.0,0.47619047619,0.142857142857,0.230769230769,0.0686156411589,0.0916000788594,2.5,0.0,0.285714285714,0.7,2.5,0.0,1.71428571429,1.0,0.0,99,0.333333333333,1,5,4,4

