egoname,author,num_acknowledged,num_authored,indegree,outdegree,total_coauthors,unique_coauthors,citation,z_score,mentor_index,avg_coauth_per_article,log_citation,log_ack,log_coauthor,log_z,ack_sq,N_only_coauth,N_only_ack
Elizabeth Vaquera,Elizabeth Vaquera,3,1,4,0,1,1,93.0,-0.018395693776379233,-5.0,1.0,4.543294782270004,1.3862943611198906,0.6931471805599453,-0.01856699865167904,9,1.0,0.0
Rukmalie Jayakody,Rukmalie Jayakody,0,1,0,2,1,1,43.0,0.005867969720134669,-6.0,1.0,3.784189633918261,0.0,0.6931471805599453,0.005850820241526802,0,1.0,2.0
Ariel Kalil,Ariel Kalil,3,7,8,7,13,11,238.0,-0.17937605435690887,5.27272727273,1.8571428571428572,5.476463551931511,1.3862943611198906,2.4849066497880004,-0.19769031874772525,9,11.0,7.0
Richard Spoth,Richard Spoth,0,1,0,0,3,3,22.0,-0.009034059667645155,0.0,3.0,3.1354942159291497,0.0,1.3862943611198906,-0.009075114231318316,0,3.0,0.0
Claire M. Kamp Dush,Claire M. Kamp Dush,0,1,0,2,2,2,107.0,-1.0089022546767352,-12.0,2.0,4.68213122712422,0.0,1.0986122886681098,,0,2.0,2.0
Kenneth T. Andrews,Kenneth T. Andrews,6,4,8,7,3,3,319.0,-0.25514496906788814,2.0,0.75,5.768320995793772,1.9459101490553132,1.3862943611198906,-0.294565668890412,36,2.0,6.0
Jens Rydgren,Jens Rydgren,0,2,0,0,0,0,246.0,-0.6908566968160831,0.0,0.0,5.5093883366279774,0.0,0.0,-1.1739503452405948,0,,
Jan E. Stets,Jan E. Stets,2,3,2,2,3,3,300.0,-0.09108410490387793,1.66666666667,1.0,5.707110264748875,1.0986122886681098,1.3862943611198906,-0.09550271373205779,4,3.0,2.0
Nella van Dyke,,6,1,9,6,2,2,77.0,-0.1712508604422127,-1.5,2.0,4.356708826689592,1.9459101490553132,1.0986122886681098,-0.18783777572358437,36,,
Susan B. Sorenson,Susan B. Sorenson,0,1,0,0,1,1,25.0,-0.24011782181607796,0.0,1.0,3.258096538021482,0.0,0.6931471805599453,-0.2745918864253179,0,1.0,0.0
Marcel Paret,Marcel Paret,0,1,0,4,1,1,97.0,-0.09483285592851577,0.0,1.0,4.584967478670572,0.0,0.6931471805599453,-0.09963566275348155,0,1.0,4.0
Giselinde Kuipers,Giselinde Kuipers,0,1,0,6,2,2,97.0,-0.305562285811525,0.0,2.0,4.584967478670572,0.0,1.0986122886681098,-0.3646528052034688,0,2.0,6.0
Mignon R. Moore,Mignon R. Moore,3,3,6,11,2,2,182.0,-0.13030807039032738,1.0,0.6666666666666666,5.209486152841421,1.3862943611198906,1.0986122886681098,-0.13961623394002481,9,1.0,10.0
John Skvoretz,John Skvoretz,6,4,11,2,6,5,149.0,0.1107011760352749,2.0,1.5,5.0106352940962555,1.9459101490553132,1.791759469228055,0.10499150601388885,36,5.0,2.0
Cheol Sung Lee,,1,5,2,15,2,2,92.0,-0.03709054679318973,-1.0,0.4,4.532599493153256,0.6931471805599453,1.0986122886681098,-0.03779589735049277,1,,
Elisa Rustenbach,Elisa Rustenbach,0,1,0,3,2,2,36.0,-0.012900076373549563,-10.0,2.0,3.6109179126442243,0.0,1.0986122886681098,-0.012984004929941523,0,2.0,3.0
Murray Webster,Murray Webster,12,3,12,5,4,2,77.0,-0.11399605581413155,-5.0,1.3333333333333333,4.356708826689592,2.5649493574615367,1.0986122886681098,-0.12103387670991236,144,2.0,5.0
Marie Evertsson,Marie Evertsson,0,2,0,10,3,3,144.0,-1.4289322448024833,1.0,1.5,4.976733742420574,0.0,1.3862943611198906,,0,2.0,9.0
Kammi K. Schmeer,Kammi K. Schmeer,2,2,6,5,0,0,19.0,-0.06267027299247017,0.0,0.0,2.995732273553991,1.0986122886681098,0.0,-0.06472016215860417,4,0.0,5.0
Wendy D. Manning,Wendy D. Manning,10,15,11,18,28,11,1364.0,-0.5029198945069145,11.0,1.8666666666666667,7.21890970761906,2.3978952727983707,2.4849066497880004,-0.6990040878187975,100,5.0,12.0
Zhiqiang Feng,Zhiqiang Feng,0,1,0,0,2,2,37.0,-0.03654366227720935,0.0,2.0,3.6375861597263857,0.0,1.0986122886681098,-0.037228108477530365,0,2.0,0.0
Judith E. Rosenstein,Judith E. Rosenstein,0,1,0,3,0,0,22.0,-0.054874875857606455,0.0,0.0,3.1354942159291497,0.0,0.0,-0.05643795375347387,0,0.0,3.0
Steven Brint,Steven Brint,10,3,15,3,4,4,149.0,0.08310228214015518,2.0,1.3333333333333333,5.0106352940962555,2.3978952727983707,1.6094379124341003,0.07982940690207208,100,4.0,3.0
Gabriel Rossman,Gabriel Rossman,3,2,4,1,2,2,13.0,-0.015349217737618609,0.5,1.0,2.6390573296152584,1.3862943611198906,1.0986122886681098,-0.015468236446946348,9,2.0,1.0
Cicely Sharpe,Cicely Sharpe,0,1,0,0,0,0,74.0,-0.2923468137871627,0.0,0.0,4.31748811353631,0.0,0.0,-0.3458011552859826,0,,
Ken Sharpe,Ken Sharpe,0,1,0,0,3,3,97.0,-0.36524098370323754,-6.66666666667,3.0,4.584967478670572,0.0,1.3862943611198906,-0.4545098540133758,0,3.0,0.0
Andreas Glaeser,Andreas Glaeser,3,1,3,0,0,0,1.0,0.9388122011126274,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.6620755180952506,9,,
Vladimir Batagelj,Vladimir Batagelj,0,3,0,0,4,3,185.0,1.0405555921913505,-1.66666666667,1.3333333333333333,5.225746673713202,0.0,1.3862943611198906,0.7132221198892448,0,3.0,0.0
Rachel Campbell,Rachel Campbell,0,1,0,0,3,3,27.0,-0.024787457112201424,-0.666666666667,3.0,3.332204510175204,0.0,1.3862943611198906,-0.02509983903581275,0,3.0,0.0
Elisa Bellotti,Elisa Bellotti,0,1,0,1,0,0,25.0,-0.0235099434719266,0.0,0.0,3.258096538021482,0.0,0.0,-0.023790711484198073,0,0.0,1.0
Catherine Rothon,Catherine Rothon,0,1,0,2,2,2,366.0,-0.932706037325959,-0.5,2.0,5.905361848054571,0.0,1.0986122886681098,-2.6986847540219814,0,2.0,2.0
Kevin Stainback,Kevin Stainback,4,4,3,13,6,4,216.0,-0.45211070675868037,1.75,1.5,5.37989735354046,1.6094379124341003,1.6094379124341003,-0.6016820320754646,16,0.0,9.0
Frank D. Fincham,Frank D. Fincham,0,3,0,0,6,3,655.0,-0.2529627378477781,-0.333333333333,2.0,6.486160788944089,0.0,1.3862943611198906,-0.29164021269417917,0,3.0,0.0
Xiaoling Shu,Xiaoling Shu,2,1,3,4,0,0,131.0,-0.3715491526355363,0.0,0.0,4.882801922586371,1.0986122886681098,0.0,-0.4644974602718961,4,0.0,4.0
Shannon Dorsey,Shannon Dorsey,0,1,0,0,2,2,91.0,-0.039971779176231355,0.0,2.0,4.5217885770490405,0.0,1.0986122886681098,-0.04079259826090372,0,2.0,0.0
Harold G. Grasmick,Harold G. Grasmick,0,2,0,0,2,2,75.0,-0.03653570773561891,-2.0,1.0,4.330733340286331,0.0,1.0986122886681098,-0.03721985225621362,0,2.0,0.0
Kim Chantala,Kim Chantala,0,1,0,0,0,0,33.0,0.2592551336308741,0.0,0.0,3.5263605246161616,0.0,0.0,0.23052038237215958,0,,
Catherine T. Kenney,Catherine T. Kenney,0,2,0,4,1,1,11.0,-0.04391067923783262,-1.0,0.5,2.4849066497880004,0.0,0.6931471805599453,-0.04490393853562146,0,1.0,4.0
Neil Fligstein,Neil Fligstein,15,3,24,3,2,2,706.0,-0.10141792000705474,2.0,0.6666666666666666,6.561030665896573,2.772588722239781,1.0986122886681098,-0.10693722468498106,225,2.0,3.0
Jennifer E. Glick,Jennifer E. Glick,1,3,2,2,4,4,227.0,-0.3055853662638229,1.0,1.3333333333333333,5.429345628954441,0.6931471805599453,1.6094379124341003,-0.36468604192922227,1,2.0,0.0
Nancy DiTomaso,Nancy DiTomaso,3,1,4,2,2,2,161.0,-0.07909234571509181,0.0,2.0,5.087596335232384,1.3862943611198906,1.0986122886681098,-0.08239551454551163,9,2.0,2.0
Tricia McTague,Tricia McTague,2,1,2,0,2,2,156.0,-0.44137488123782415,-4.0,2.0,5.056245805348308,1.0986122886681098,1.0986122886681098,-0.5822766591312277,4,2.0,0.0
Liana C. Sayer,Liana C. Sayer,3,5,5,1,9,9,1013.0,-0.28997653156108755,0.555555555556,1.8,6.921658184151129,1.3862943611198906,2.302585092994046,-0.34245725535373867,9,8.0,0.0
H. W. Hethcote,H. W. Hethcote,0,1,0,0,3,3,91.0,-0.23699748153744757,0.0,3.0,4.5217885770490405,0.0,1.3862943611198906,-0.27049394696583723,0,3.0,0.0
Melissa Velez,Melissa Vélez,0,1,0,0,2,2,34.0,-0.06409935555698103,-2.5,2.0,3.5553480614894135,0.0,1.0986122886681098,-0.06624595723809806,0,,
Scott J. South,Scott J. South,5,18,8,11,20,9,898.0,-0.2072886250331756,12.8888888889,1.1111111111111112,6.80128303447162,1.791759469228055,2.302585092994046,-0.23229608959290377,25,6.0,8.0
Douglas L. Hill,Douglas L. Hill,0,1,0,0,3,3,89.0,-0.3046578743791076,0.0,3.0,4.499809670330265,0.0,1.3862943611198906,-0.3633512874606149,0,3.0,0.0
Satvika Chalasani,Satvika Chalasani,0,1,0,2,1,1,23.0,0.04658509235407132,-10.0,1.0,3.1780538303479458,0.0,0.6931471805599453,0.04553257097345457,0,1.0,2.0
Michael Allen,Michael Allen,2,2,2,0,2,2,95.0,-0.6374112732396805,0.5,1.0,4.564348191467836,1.0986122886681098,1.0986122886681098,-1.014486071160357,4,2.0,0.0
Mari Plikuhn,Mari Plikuhn,0,1,0,0,3,3,38.0,-0.10481674455136854,-0.666666666667,3.0,3.6635616461296463,0.0,1.3862943611198906,-0.11072682697545416,0,3.0,0.0
Paul C. Luken,Paul C. Luken,0,1,0,0,1,1,4.0,0.25633544698218674,0.0,1.0,1.6094379124341003,0.0,0.6931471805599453,0.2281991080104218,0,1.0,0.0
Helen P. Koo,Helen P. Koo,0,1,0,0,1,1,13.0,0.0034346027576155425,0.0,1.0,2.6390573296152584,0.0,0.6931471805599453,0.0034287179802962343,0,1.0,0.0
Cristobal Young,Cristobal Young,0,1,0,4,0,0,56.0,-0.03362196478256429,0.0,0.0,4.04305126783455,0.0,0.0,-0.03420018051866115,0,0.0,4.0
Gayla Margolin,Gayla Margolin,0,1,0,0,2,2,38.0,-0.12396704622300067,0.0,2.0,3.6635616461296463,0.0,1.0986122886681098,-0.13235157028640818,0,2.0,0.0
Grace M. Barnes,Grace M. Barnes,0,2,0,0,7,5,235.0,0.0013680602072994364,0.4,3.5,5.4638318050256105,0.0,1.791759469228055,0.001367125265541307,0,5.0,0.0
Nathalie Del Vecchio,Nathalie Del Vecchio,0,1,0,2,2,2,210.0,-0.1575683729402205,0.0,2.0,5.351858133476067,0.0,1.0986122886681098,-0.1714627748740388,0,2.0,2.0
Jennifer L. Matjasko,Jennifer L. Matjasko,0,1,0,3,2,2,13.0,0.004468470278371339,0.0,2.0,2.6390573296152584,0.0,1.0986122886681098,0.00445851630672569,0,2.0,3.0
Leslie B. Hammer,Leslie B. Hammer,0,1,0,1,3,3,58.0,-0.28296569554926226,-0.333333333333,3.0,4.07753744390572,0.0,1.3862943611198906,-0.3326315951047962,0,3.0,1.0
Marie Cornwall,Marie Cornwall,2,2,4,1,4,4,61.0,-0.14796501730216233,0.25,2.0,4.127134385045092,1.0986122886681098,1.6094379124341003,-0.1601276934912354,4,4.0,1.0
Adam Gamoran,Adam Gamoran,18,2,22,3,3,3,17.0,0.006732614530053377,-1.0,1.5,2.8903717578961645,2.9444389791664403,1.3862943611198906,0.006710051695478282,324,3.0,3.0
Leslie N. Grunden,Leslie N. Grunden,0,1,0,3,2,2,13.0,0.004468470278371339,0.0,2.0,2.6390573296152584,0.0,1.0986122886681098,0.00445851630672569,0,2.0,3.0
Donald Black,Donald Black,5,2,6,7,0,0,132.0,-0.5416675727985133,0.0,0.0,4.890349128221754,1.791759469228055,0.0,-0.7801605345664675,25,0.0,7.0
Benjamin Radcliff,Benjamin Radcliff,0,1,0,0,0,0,23.0,-0.024993271159354683,0.0,0.0,3.1780538303479458,0.0,0.0,-0.025310906633083417,0,,
Phillip Bonacich,Phillip Bonacich,2,4,3,0,4,3,891.0,0.23426963568439274,2.66666666667,1.0,6.79346613258001,1.0986122886681098,1.3862943611198906,0.21047940703121426,4,3.0,0.0
Margaret K. Nelson,Margaret K. Nelson,0,2,0,1,0,0,76.0,0.4925005341265173,0.0,0.0,4.343805421853684,0.0,0.0,0.4004529241582695,0,0.0,1.0
Alexandre Pollien,Alexandre Pollien,0,1,0,0,3,3,7.0,0.0407578315335548,0.0,3.0,2.0794415416798357,0.0,1.3862943611198906,0.039949131958755324,0,3.0,0.0
Ronald Weitzer,Ronald Weitzer,0,2,0,0,1,1,418.0,-1.7517484468155426,1.0,0.5,6.037870919922137,0.0,0.6931471805599453,,0,1.0,0.0
Jennifer Carrano,Jennifer Carrano,0,1,0,0,3,3,50.0,0.03408894263074598,-1.66666666667,3.0,3.9318256327243257,0.0,1.3862943611198906,0.03352079040502938,0,3.0,0.0
Diane Felmlee,Diane Felmlee,7,2,10,3,1,1,152.0,-0.144601135103373,1.0,0.5,5.030437921392435,2.0794415416798357,0.6931471805599453,-0.15618741017568152,49,1.0,3.0
Ruth Gaunt,Ruth Gaunt,0,1,0,0,0,0,31.0,-0.018077941611528283,0.0,0.0,3.4657359027997265,0.0,0.0,-0.01824334405416362,0,,
Cynthia Feliciano,Cynthia Feliciano,1,3,1,5,4,4,80.0,-0.16754226646403744,1.75,1.3333333333333333,4.394449154672439,0.6931471805599453,1.6094379124341003,-0.18337282894377732,1,4.0,5.0
Leonard M. Lopoo,Leonard M. Lopoo,0,1,0,2,1,1,197.0,-1.1888674859221904,-7.0,1.0,5.288267030694535,0.0,0.6931471805599453,,0,1.0,2.0
Moshe Semyonov,Moshe Semyonov,3,8,4,13,8,7,60.0,-0.059469412401352555,5.71428571429,1.0,4.110873864173311,1.3862943611198906,2.0794415416798357,-0.061311108070650495,9,6.0,12.0
Kishor Thanawala,Kishor Thanawala,0,1,0,0,0,0,10.0,-0.0025001812509817365,0.0,0.0,2.3978952727983707,0.0,0.0,-0.002503311923379887,0,,
Catherine L. Cohan,Catherine L. Cohan,0,3,0,4,6,6,181.0,-0.5211916894023055,-2.0,2.0,5.204006687076795,0.0,1.9459101490553132,-0.7364549483109104,0,6.0,4.0
Douglas Hartmann,Douglas Hartmann,6,3,9,3,4,3,398.0,0.11051666320365545,1.0,1.3333333333333333,5.988961416889864,1.9459101490553132,1.3862943611198906,0.10482536937588392,36,1.0,1.0
Jessica Troilo,Jessica Troilo,0,1,0,0,1,1,19.0,-0.06943795066350439,-2.0,1.0,2.995732273553991,0.0,0.6931471805599453,-0.07196652125798014,0,1.0,0.0
Gueorgi Kossinets,Gueorgi Kossinets,3,2,6,3,1,1,406.0,-0.14568257571627224,0.0,0.5,6.008813185442595,1.3862943611198906,0.6931471805599453,-0.1574524630548842,9,0.0,2.0
Jacob Felson,Jacob Felson,1,2,2,4,2,2,64.0,-0.06379926730891336,0.0,1.0,4.174387269895637,0.6931471805599453,1.0986122886681098,-0.06592536749407762,1,1.0,3.0
Monica McDermott,Monica McDermott,5,2,6,5,2,2,253.0,0.013633774408878523,-1.0,1.0,5.537334267018537,1.791759469228055,1.0986122886681098,0.013541670709666385,25,2.0,5.0
Chandra Muller,Chandra Muller,16,6,12,13,17,11,313.0,-0.11687305342351799,1.36363636364,2.8333333333333335,5.749392985908253,2.833213344056216,2.4849066497880004,-0.12428632135442887,256,8.0,10.0
Makiko Fuwa,Makiko Fuwa,1,2,2,8,1,1,403.0,-0.6072745813703583,-7.0,0.5,6.0014148779611505,0.6931471805599453,0.6931471805599453,-0.9346445916354268,1,0.0,7.0
Dongxiao Liu,Dongxiao Liu,0,1,0,16,0,0,15.0,0.021103315864573664,0.0,0.0,2.772588722239781,0.0,0.0,0.020883724919664504,0,0.0,16.0
Yuxiao Wu,Yuxiao Wu,0,1,0,0,2,2,83.0,-0.24180871105740842,-5.5,2.0,4.430816798843313,0.0,1.0986122886681098,-0.2768195650946402,0,2.0,0.0
Claudia Buchmann,Claudia Buchmann,3,5,7,11,7,6,1005.0,-0.1568484894829337,1.5,1.4,6.913737350659685,1.3862943611198906,1.9459101490553132,-0.17060860935113195,9,4.0,9.0
Morris Zelditch,Morris Zelditch,6,2,8,0,4,3,67.0,-0.09416261081209999,-3.66666666667,2.0,4.219507705176107,1.9459101490553132,1.3862943611198906,-0.09889547118056391,36,3.0,0.0
Michael S. Spencer,Michael S. Spencer,0,1,0,0,4,4,13.0,-0.05624147694345721,-0.75,4.0,2.6390573296152584,0.0,1.6094379124341003,-0.05788494740639193,0,4.0,0.0
Danielle C. Kuhl,Danielle C. Kuhl,0,2,0,5,3,3,62.0,-0.08618462758481328,-0.333333333333,1.5,4.143134726391533,0.0,1.3862943611198906,-0.09012672747839072,0,3.0,5.0
Suzanne Shanahan,Suzanne Shanahan,4,1,8,0,0,0,27.0,0.16625049794024918,0.0,0.0,3.332204510175204,1.6094379124341003,0.0,0.1537939001377384,16,,
Joonmo Son,Joonmo Son,0,1,0,3,1,1,96.0,-0.03571686520867178,0.0,1.0,4.574710978503383,0.0,0.6931471805599453,-0.03637031920566793,0,1.0,3.0
Jelani Mandara,Jelani Mandara,0,1,0,0,3,3,7.0,0.004734596276490626,0.0,3.0,2.0794415416798357,0.0,1.3862943611198906,0.004723423327927789,0,3.0,0.0
Bob Edwards,Bob Edwards,0,2,0,0,2,2,227.0,-0.004144512468547732,-3.5,1.0,5.429345628954441,0.0,1.0986122886681098,-0.004153124764430549,0,2.0,0.0
Aline G. Sayer,Aline G. Sayer,0,4,0,6,8,7,206.0,-0.058888923481065204,-1.14285714286,2.0,5.332718793265369,0.0,2.0794415416798357,-0.06069410542899692,0,7.0,6.0
Lindsey Leininger,Lindsey Leininger,0,1,0,0,2,2,41.0,-0.033962471031253556,-3.5,2.0,3.7376696182833684,0.0,1.0986122886681098,-0.03455259566012873,0,2.0,0.0
John C. Dencker,John C. Dencker,1,1,1,9,0,0,39.0,-0.08944199987071,0.0,0.0,3.6888794541139363,0.6931471805599453,0.0,-0.09369768043828156,1,0.0,9.0
Jeffrey Dew,Jeffrey Dew,1,2,1,9,1,1,45.0,-0.16967574058094606,-2.0,0.5,3.828641396489095,0.6931471805599453,0.6931471805599453,-0.18593898048585009,1,0.0,8.0
Sarah M. Kendig,Sarah M. Kendig,1,1,2,0,1,1,58.0,0.14188326385691713,-12.0,1.0,4.07753744390572,0.6931471805599453,0.6931471805599453,0.13267888521812676,1,1.0,0.0
Robin M. Williams,Robin M. Williams,1,1,5,1,0,0,6.0,0.003674256841797878,0.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.003667523249053886,1,0.0,1.0
Justin J. Lehmiller,Justin J. Lehmiller,0,1,0,0,1,1,44.0,-0.040766279408560105,0.0,1.0,3.8066624897703196,0.0,0.6931471805599453,-0.041620520974908905,0,1.0,0.0
Les B. Whitbeck,Les B. Whitbeck,0,1,0,0,3,3,19.0,-0.023801789944156625,-0.333333333333,3.0,2.995732273553991,0.0,1.3862943611198906,-0.02408962911421351,0,3.0,0.0
Eunju Lee,Eunju Lee,0,1,0,1,2,2,38.0,-0.040680640711499925,-2.5,2.0,3.6635616461296463,0.0,1.0986122886681098,-0.041531246721290216,0,2.0,1.0
Marc Scott,Marc Scott,1,1,2,0,1,1,3.0,-0.001550484829900772,-5.0,1.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,-0.0015516880754080854,1,1.0,0.0
Doug Guthrie,Doug Guthrie,2,1,2,0,3,3,14.0,-0.016423794233302976,-1.33333333333,3.0,2.70805020110221,1.0986122886681098,1.3862943611198906,-0.016560159897836792,4,3.0,0.0
Marion Blute,Marion Blute,0,1,0,1,0,0,3.0,0.0026269670444455813,0.0,0.0,1.3862943611198906,0.0,0.0,0.002623522597499648,0,0.0,1.0
Stefanie DeLuca,Stefanie DeLuca,5,4,7,10,6,6,295.0,0.009898041919516648,1.66666666667,1.5,5.69035945432406,1.791759469228055,1.9459101490553132,0.009849377162977806,25,5.0,9.0
Galen Alessi,Galen Alessi,0,1,0,0,1,1,8.0,-0.06727866777923004,0.0,1.0,2.1972245773362196,0.0,0.6931471805599453,-0.0696488020401158,0,1.0,0.0
Nagah H. Al Bassusi,,0,1,0,0,1,1,26.0,0.7748416570879979,0.0,1.0,3.295836866004329,0.0,0.6931471805599453,0.5737112116738062,0,,
Kathryn M. Neckerman,Kathryn M. Neckerman,2,1,3,1,1,1,191.0,-0.14753766946108493,-2.0,1.0,5.2574953720277815,1.0986122886681098,0.6931471805599453,-0.1596262578518677,4,1.0,1.0
Robert A. Hummer,Robert A. Hummer,5,2,9,0,5,5,112.0,-0.43643580926598846,0.8,2.5,4.727387818712341,1.791759469228055,1.791759469228055,-0.5734740376439805,25,5.0,0.0
Andrew Clarkwest,Andrew Clarkwest,3,1,3,4,0,0,31.0,-0.12357442040415462,0.0,0.0,3.4657359027997265,1.3862943611198906,0.0,-0.13190348456233722,9,0.0,4.0
Debora Swistun,Débora Swistun,0,1,0,2,1,1,66.0,0.02964066168133842,-1.0,1.0,4.204692619390966,0.0,0.6931471805599453,0.029209869217456445,0,,
Kelly Musick,Kelly Musick,6,4,8,15,6,6,82.0,-0.027283205892428948,0.166666666667,1.5,4.418840607796598,1.9459101490553132,1.9459101490553132,-0.027662303801310333,36,4.0,13.0
Daniel Beland,Daniel Béland,0,1,0,1,0,0,12.0,0.07554871587778716,0.0,0.0,2.5649493574615367,0.0,0.0,0.07283096472750972,0,,
Emily Barman,Emily Barman,2,2,3,6,0,0,109.0,0.0002447294775911587,0.0,0.0,4.700480365792417,1.0986122886681098,0.0,0.00024469953621748255,4,0.0,6.0
Richard Madsen,Richard Madsen,1,1,2,0,0,0,33.0,0.036481480424290585,0.0,0.0,3.5263605246161616,0.6931471805599453,0.0,0.03583178531901333,1,,
Alexandra Marin,Alexandra Marin,1,1,1,5,0,0,139.0,-0.3499804892896829,0.0,0.0,4.941642422609304,0.6931471805599453,0.0,-0.43075290006552874,1,0.0,5.0
Margaret B. Neal,Margaret B. Neal,0,1,0,1,3,3,58.0,-0.28296569554926226,-0.333333333333,3.0,4.07753744390572,0.0,1.3862943611198906,-0.3326315951047962,0,3.0,1.0
Stephanie Potochnick,Stephanie Potochnick,0,1,0,3,3,3,57.0,-0.1538365771293752,-5.66666666667,3.0,4.060443010546419,0.0,1.3862943611198906,-0.16704276678920246,0,3.0,3.0
Archon Fung,Archon Fung,1,1,1,2,0,0,149.0,0.37678319625816203,0.0,0.0,5.0106352940962555,0.6931471805599453,0.0,0.3197497609149144,1,0.0,2.0
Joshua Guetzkow,Joshua Guetzkow,3,1,4,9,2,2,109.0,0.4452256092043762,-1.5,2.0,4.700480365792417,1.3862943611198906,1.0986122886681098,0.3682654403145138,9,2.0,9.0
Liam Downey,Liam Downey,0,4,0,3,0,0,152.0,-0.15600096857595563,0.0,0.0,5.030437921392435,0.0,0.0,-0.1696039319886816,0,0.0,3.0
Sigal Alon,Sigal Alon,1,4,1,0,2,1,275.0,0.00045205614623797854,0.0,0.5,5.62040086571715,0.6931471805599453,0.6931471805599453,0.0004519539996411413,1,1.0,0.0
Bennet A. Zelner,Bennet A. Zelner,0,1,0,1,2,2,224.0,-0.21343545286969884,-1.5,2.0,5.41610040220442,0.0,1.0986122886681098,-0.24008049102697998,0,2.0,1.0
Susan D. Stewart,Susan D. Stewart,2,3,3,2,6,6,168.0,-0.16011587555176132,-2.0,2.0,5.1298987149230735,1.0986122886681098,1.9459101490553132,-0.1744913437457822,4,5.0,1.0
Vicky V. Tiller,Vicky V. Tiller,0,1,0,0,1,1,31.0,0.7901839302131098,0.0,1.0,3.4657359027997265,0.0,0.6931471805599453,0.5823183688828012,0,1.0,0.0
Rebecca J. Erickson,Rebecca J. Erickson,2,1,6,1,0,0,160.0,-0.3146067168120226,0.0,0.0,5.081404364984463,1.0986122886681098,0.0,-0.37776246943210817,4,0.0,1.0
Lisa Troyer,Lisa Troyer,6,2,10,5,3,3,9.0,-0.1726809509438348,0.333333333333,1.5,2.302585092994046,1.9459101490553132,1.3862943611198906,-0.1895648674785408,36,3.0,5.0
Xiaohe Xu,Xiaohe Xu,2,2,3,0,4,2,85.0,-0.5087522188246865,-2.0,2.0,4.454347296253507,1.0986122886681098,1.0986122886681098,-0.71080663250034,4,2.0,0.0
Edward G. Grabb,Edward G. Grabb,0,2,0,2,4,3,43.0,-0.023526121928119415,0.0,2.0,3.784189633918261,0.0,1.3862943611198906,-0.023807279589636743,0,3.0,2.0
Richard G. Wilkinson,Richard G. Wilkinson,0,1,0,0,1,1,260.0,0.26548910910164386,0.0,1.0,5.564520407322694,0.0,0.6931471805599453,0.2354586949617774,0,1.0,0.0
Thomas B. Holman,Thomas B. Holman,0,1,0,0,2,2,40.0,-0.18605097441698645,0.0,2.0,3.713572066704308,0.0,1.0986122886681098,-0.20585753707433443,0,2.0,0.0
Sarah Burgard,Sarah Burgard,1,1,1,0,1,1,36.0,0.0006417814313626345,-4.0,1.0,3.6109179126442243,0.6931471805599453,0.6931471805599453,0.000641575577730464,1,1.0,0.0
Lane Kenworthy,Lane Kenworthy,5,1,10,2,0,0,40.0,-0.11251812519486089,0.0,0.0,3.713572066704308,1.791759469228055,0.0,-0.11936718059588632,25,0.0,2.0
Jackie Smith,Jackie Smith,2,3,2,4,4,4,153.0,-0.1712108113917144,0.25,1.3333333333333333,5.0369526024136295,1.0986122886681098,1.6094379124341003,-0.18778945219486046,4,3.0,3.0
Zdenka Pechacova,Zdeňka Pechačová,0,2,0,0,4,3,11.0,-0.06984200158550803,-0.666666666667,2.0,2.4849066497880004,0.0,1.3862943611198906,-0.07240081649636676,0,,
Mark Whipple,Mark Whipple,0,1,0,2,0,0,16.0,0.22021328444687366,0.0,0.0,2.833213344056216,0.0,0.0,0.19902566678245948,0,0.0,2.0
Roger Friedland,Roger Friedland,3,2,3,2,0,0,56.0,0.2767054879563323,0.0,0.0,4.04305126783455,1.3862943611198906,0.0,0.24428292238300825,9,0.0,2.0
Margarita S. Treuth,Margarita S. Treuth,0,1,0,0,3,3,5.0,0.010508670502690344,-2.66666666667,3.0,1.791759469228055,0.0,1.3862943611198906,0.010453838233129276,0,3.0,0.0
Bart Bonikowski,Bart Bonikowski,0,2,0,7,3,3,369.0,-0.4861102125570551,-3.33333333333,1.5,5.91350300563827,0.0,1.3862943611198906,-0.665746457835737,0,1.0,5.0
Matthew T. Loveland,Matthew T. Loveland,0,1,0,1,2,2,86.0,-0.06326620914369184,-2.5,2.0,4.465908118654584,0.0,1.0986122886681098,-0.06535614505419747,0,2.0,1.0
Michael Masuch,Michael Masuch,0,1,0,0,1,1,13.0,-0.2326901088158784,0.0,1.0,2.6390573296152584,0.0,0.6931471805599453,-0.2648645289860986,0,1.0,0.0
Martin Piotrowski,Martin Piotrowski,2,1,7,7,0,0,3.0,-0.010389651192216583,0.0,0.0,1.3862943611198906,1.0986122886681098,0.0,-0.010444000392064121,4,0.0,7.0
Rina Agarwala,Rina Agarwala,0,1,0,0,1,1,50.0,-0.1850577341942253,-2.0,1.0,3.9318256327243257,0.0,0.6931471805599453,-0.2046380077526273,0,1.0,0.0
